len=8   num=134 rssi=-104 lqi=0   crc=0 freq_offset=15   c=38   m=246  f=134 
len=22  num=200 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=201 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=202 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=203 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=205 rssi=-39  lqi=0   crc=1 freq_offset=-22  c=22   m=24   f=1   
len=22  num=206 rssi=-39  lqi=0   crc=1 freq_offset=-12  c=22   m=24   f=2   
len=22  num=207 rssi=-39  lqi=0   crc=1 freq_offset=-2   c=22   m=24   f=3   
len=22  num=208 rssi=-39  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=209 rssi=-39  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=5   
len=22  num=210 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=211 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=212 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=213 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=215 rssi=-38  lqi=0   crc=1 freq_offset=-29  c=22   m=24   f=1   
len=22  num=216 rssi=-38  lqi=0   crc=1 freq_offset=-13  c=22   m=24   f=2   
len=22  num=217 rssi=-38  lqi=0   crc=1 freq_offset=-2   c=22   m=24   f=3   
len=22  num=218 rssi=-37  lqi=0   crc=1 freq_offset=8    c=22   m=24   f=4   
len=219 num=219 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=5    f=22  
len=22  num=220 rssi=-37  lqi=0   crc=1 freq_offset=30   c=22   m=24   f=6   
len=22  num=221 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=222 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=223 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=225 rssi=-37  lqi=0   crc=1 freq_offset=-23  c=22   m=24   f=1   
len=22  num=226 rssi=-37  lqi=0   crc=1 freq_offset=-16  c=22   m=24   f=2   
len=22  num=227 rssi=-37  lqi=0   crc=1 freq_offset=-4   c=22   m=24   f=3   
len=22  num=228 rssi=-37  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=229 rssi=-37  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=5   
len=22  num=230 rssi=-37  lqi=0   crc=1 freq_offset=29   c=22   m=24   f=6   
len=22  num=231 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=232 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=233 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=235 rssi=-38  lqi=0   crc=1 freq_offset=-24  c=22   m=24   f=1   
len=22  num=236 rssi=-37  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=237 rssi=-38  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=238 rssi=-37  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=239 rssi=-37  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=5   
len=22  num=240 rssi=-37  lqi=0   crc=1 freq_offset=30   c=22   m=24   f=6   
len=22  num=241 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=242 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=243 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=245 rssi=-38  lqi=0   crc=1 freq_offset=-23  c=22   m=24   f=1   
len=22  num=246 rssi=-38  lqi=0   crc=1 freq_offset=-16  c=22   m=24   f=2   
len=22  num=247 rssi=-37  lqi=0   crc=1 freq_offset=-4   c=22   m=24   f=3   
len=22  num=248 rssi=-37  lqi=0   crc=1 freq_offset=6    c=22   m=24   f=4   
len=22  num=249 rssi=-37  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=5   
len=22  num=250 rssi=-38  lqi=0   crc=1 freq_offset=27   c=22   m=24   f=6   
len=22  num=251 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=252 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=253 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=255 rssi=-38  lqi=0   crc=1 freq_offset=-24  c=22   m=24   f=1   
len=22  num=1   rssi=-38  lqi=0   crc=1 freq_offset=-2   c=22   m=24   f=3   
frameCounter=106, PDR=41%
len=22  num=2   rssi=-38  lqi=0   crc=1 freq_offset=5    c=22   m=24   f=4   
len=22  num=3   rssi=-38  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=5   
len=22  num=4   rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=5   rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=6   rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=7   rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=10  rssi=-38  lqi=0   crc=1 freq_offset=-15  c=22   m=24   f=2   
len=22  num=11  rssi=-38  lqi=0   crc=1 freq_offset=-6   c=22   m=24   f=3   
len=22  num=12  rssi=-38  lqi=0   crc=1 freq_offset=5    c=22   m=24   f=4   
len=22  num=13  rssi=-38  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=5   
len=22  num=14  rssi=-38  lqi=0   crc=1 freq_offset=28   c=22   m=24   f=6   
len=22  num=15  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=16  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=18  num=1   rssi=-38  lqi=0   crc=1 freq_offset=32   c=24   m=9    f=22  
frameCounter=14 , PDR=5%
len=18  num=3   rssi=-39  lqi=0   crc=1 freq_offset=-25  c=24   m=1    f=22  
len=22  num=20  rssi=-39  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=21  rssi=-38  lqi=0   crc=1 freq_offset=-5   c=22   m=24   f=3   
len=22  num=22  rssi=-38  lqi=0   crc=1 freq_offset=6    c=22   m=24   f=4   
len=23  num=218 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=5    f=22  
len=22  num=24  rssi=-38  lqi=0   crc=1 freq_offset=30   c=22   m=24   f=6   
frameCounter=6  , PDR=2%
len=22  num=25  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=26  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=27  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=29  rssi=-39  lqi=0   crc=1 freq_offset=-21  c=22   m=24   f=1   
len=22  num=30  rssi=-38  lqi=0   crc=1 freq_offset=-15  c=22   m=24   f=2   
len=22  num=31  rssi=-38  lqi=0   crc=1 freq_offset=-7   c=22   m=24   f=3   
len=22  num=32  rssi=-38  lqi=0   crc=1 freq_offset=5    c=22   m=24   f=4   
len=22  num=33  rssi=-38  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=5   
len=22  num=34  rssi=-38  lqi=0   crc=1 freq_offset=26   c=22   m=24   f=6   
len=22  num=35  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=36  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=37  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=39  rssi=-39  lqi=0   crc=1 freq_offset=-28  c=22   m=24   f=1   
len=22  num=40  rssi=-39  lqi=0   crc=1 freq_offset=-21  c=22   m=24   f=2   
len=3   num=22  rssi=41   lqi=218 crc=0 freq_offset=1    c=0    m=22   f=24  
frameCounter=15 , PDR=5%
len=22  num=42  rssi=-38  lqi=0   crc=1 freq_offset=6    c=22   m=24   f=4   
len=22  num=43  rssi=-38  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=5   
len=22  num=44  rssi=-38  lqi=0   crc=1 freq_offset=26   c=22   m=24   f=6   
len=22  num=45  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=46  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=47  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=49  rssi=-38  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=50  rssi=-38  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=51  rssi=-38  lqi=0   crc=1 freq_offset=-5   c=22   m=24   f=3   
len=22  num=52  rssi=-37  lqi=0   crc=1 freq_offset=3    c=22   m=24   f=4   
len=53  num=218 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=5    f=22  
len=22  num=54  rssi=-37  lqi=0   crc=1 freq_offset=29   c=22   m=24   f=6   
frameCounter=12 , PDR=4%
len=22  num=55  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=56  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=57  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=59  rssi=-39  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=60  rssi=-38  lqi=0   crc=1 freq_offset=-17  c=22   m=24   f=2   
len=3   num=22  rssi=61   lqi=218 crc=0 freq_offset=1    c=0    m=22   f=24  
frameCounter=6  , PDR=2%
len=22  num=62  rssi=-37  lqi=0   crc=1 freq_offset=7    c=22   m=24   f=4   
len=22  num=63  rssi=-38  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=5   
len=22  num=64  rssi=-37  lqi=0   crc=1 freq_offset=29   c=22   m=24   f=6   
len=22  num=65  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=66  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=67  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=69  rssi=-38  lqi=0   crc=1 freq_offset=-24  c=22   m=24   f=1   
len=22  num=70  rssi=-38  lqi=0   crc=1 freq_offset=-16  c=22   m=24   f=2   
len=3   num=22  rssi=71   lqi=218 crc=0 freq_offset=1    c=0    m=22   f=24  
frameCounter=9  , PDR=3%
len=22  num=72  rssi=-38  lqi=0   crc=1 freq_offset=4    c=22   m=24   f=4   
len=22  num=73  rssi=-37  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=5   
len=22  num=74  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=75  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=76  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=77  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=80  rssi=-37  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=81  rssi=-37  lqi=0   crc=1 freq_offset=-2   c=22   m=24   f=3   
len=22  num=82  rssi=-37  lqi=0   crc=1 freq_offset=6    c=22   m=24   f=4   
len=83  num=219 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=5    f=22  
len=22  num=84  rssi=-37  lqi=0   crc=1 freq_offset=25   c=22   m=24   f=6   
frameCounter=11 , PDR=4%
len=22  num=85  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=86  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=87  rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=89  rssi=-38  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=90  rssi=-38  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=91  rssi=-39  lqi=0   crc=1 freq_offset=-4   c=22   m=24   f=3   
len=22  num=92  rssi=-39  lqi=0   crc=1 freq_offset=4    c=22   m=24   f=4   
len=22  num=93  rssi=-39  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=5   
len=22  num=94  rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=95  rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=96  rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=97  rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=99  rssi=-39  lqi=0   crc=1 freq_offset=-27  c=22   m=24   f=1   
len=22  num=100 rssi=-39  lqi=0   crc=1 freq_offset=-17  c=22   m=24   f=2   
len=22  num=101 rssi=-39  lqi=0   crc=1 freq_offset=-5   c=22   m=24   f=3   
len=22  num=102 rssi=-39  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=103 num=217 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=5    f=22  
len=22  num=104 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
frameCounter=18 , PDR=7%
len=22  num=105 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=106 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=107 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=109 rssi=-39  lqi=0   crc=1 freq_offset=-30  c=22   m=24   f=1   
len=22  num=110 rssi=-39  lqi=0   crc=1 freq_offset=-15  c=22   m=24   f=2   
len=22  num=111 rssi=-39  lqi=0   crc=1 freq_offset=-2   c=22   m=24   f=3   
len=22  num=112 rssi=-39  lqi=0   crc=1 freq_offset=5    c=22   m=24   f=4   
len=22  num=113 rssi=-38  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=5   
len=22  num=114 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=115 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=116 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=117 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=120 rssi=-39  lqi=0   crc=1 freq_offset=-20  c=22   m=24   f=2   
len=22  num=121 rssi=-39  lqi=0   crc=1 freq_offset=-7   c=22   m=24   f=3   
len=22  num=122 rssi=-38  lqi=0   crc=1 freq_offset=1    c=22   m=24   f=4   
len=22  num=123 rssi=-38  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=5   
len=22  num=124 rssi=-38  lqi=0   crc=1 freq_offset=28   c=22   m=24   f=6   
len=22  num=125 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=126 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=127 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=129 rssi=-38  lqi=0   crc=1 freq_offset=-19  c=22   m=24   f=1   
len=22  num=130 rssi=-38  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=131 rssi=-38  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=132 rssi=-38  lqi=0   crc=1 freq_offset=4    c=22   m=24   f=4   
len=22  num=133 rssi=-38  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=5   
len=22  num=134 rssi=-38  lqi=0   crc=1 freq_offset=28   c=22   m=24   f=6   
len=22  num=135 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=136 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=137 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=139 rssi=-38  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=140 rssi=-38  lqi=0   crc=1 freq_offset=-13  c=22   m=24   f=2   
len=22  num=141 rssi=-39  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=142 rssi=-38  lqi=0   crc=1 freq_offset=8    c=22   m=24   f=4   
len=143 num=218 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=5    f=22  
len=22  num=144 rssi=-38  lqi=0   crc=1 freq_offset=27   c=22   m=24   f=6   
len=22  num=145 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=146 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=147 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=149 rssi=-39  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=150 rssi=-39  lqi=0   crc=1 freq_offset=-12  c=22   m=24   f=2   
len=22  num=151 rssi=-39  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=152 rssi=-39  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=153 num=217 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=5    f=22  
len=22  num=154 rssi=-38  lqi=0   crc=1 freq_offset=29   c=22   m=24   f=6   
len=22  num=155 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=156 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=157 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=159 rssi=-39  lqi=0   crc=1 freq_offset=-25  c=22   m=24   f=1   
len=22  num=160 rssi=-39  lqi=0   crc=1 freq_offset=-16  c=22   m=24   f=2   
len=22  num=161 rssi=-39  lqi=0   crc=1 freq_offset=-5   c=22   m=24   f=3   
len=22  num=162 rssi=-39  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=163 rssi=-39  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=5   
len=22  num=164 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=165 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=166 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=167 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=169 rssi=-39  lqi=0   crc=1 freq_offset=-27  c=22   m=24   f=1   
len=22  num=170 rssi=-39  lqi=0   crc=1 freq_offset=-20  c=22   m=24   f=2   
len=22  num=171 rssi=-38  lqi=0   crc=1 freq_offset=-11  c=22   m=24   f=3   
len=22  num=172 rssi=-38  lqi=0   crc=1 freq_offset=2    c=22   m=24   f=4   
len=22  num=173 rssi=-37  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=5   
len=22  num=174 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=175 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=176 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=177 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=179 rssi=-38  lqi=0   crc=1 freq_offset=-26  c=22   m=24   f=1   
len=22  num=180 rssi=-38  lqi=0   crc=1 freq_offset=-14  c=22   m=24   f=2   
len=22  num=181 rssi=-38  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=182 rssi=-38  lqi=0   crc=1 freq_offset=6    c=22   m=24   f=4   
len=22  num=183 rssi=-38  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=5   
len=22  num=184 rssi=-38  lqi=0   crc=1 freq_offset=28   c=22   m=24   f=6   
len=22  num=185 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=186 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=187 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=190 rssi=-39  lqi=0   crc=1 freq_offset=-16  c=22   m=24   f=2   
len=22  num=191 rssi=-39  lqi=0   crc=1 freq_offset=0    c=22   m=24   f=3   
len=22  num=192 rssi=-39  lqi=0   crc=1 freq_offset=8    c=22   m=24   f=4   
len=22  num=193 rssi=-39  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=5   
len=22  num=194 rssi=-39  lqi=0   crc=1 freq_offset=30   c=22   m=24   f=6   
len=22  num=195 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=196 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=197 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=199 rssi=-39  lqi=0   crc=1 freq_offset=-25  c=22   m=24   f=1   
len=22  num=200 rssi=-39  lqi=0   crc=1 freq_offset=-15  c=22   m=24   f=2   
len=22  num=201 rssi=-38  lqi=0   crc=1 freq_offset=-12  c=22   m=24   f=3   
len=22  num=202 rssi=-37  lqi=0   crc=1 freq_offset=8    c=22   m=24   f=4   
len=203 num=218 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=5    f=22  
len=22  num=204 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=205 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=206 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=207 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=209 rssi=-38  lqi=0   crc=1 freq_offset=-24  c=22   m=24   f=1   
len=22  num=210 rssi=-39  lqi=0   crc=1 freq_offset=-17  c=22   m=24   f=2   
len=22  num=211 rssi=-38  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=212 rssi=-38  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=213 rssi=-38  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=5   
len=22  num=214 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=215 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=216 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=217 rssi=-37  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=219 rssi=-39  lqi=0   crc=1 freq_offset=-19  c=22   m=24   f=1   
len=22  num=220 rssi=-38  lqi=0   crc=1 freq_offset=-11  c=22   m=24   f=2   
len=22  num=221 rssi=-38  lqi=0   crc=1 freq_offset=-4   c=22   m=24   f=3   
len=22  num=222 rssi=-38  lqi=0   crc=1 freq_offset=7    c=22   m=24   f=4   
len=223 num=218 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=5    f=22  
len=22  num=224 rssi=-38  lqi=0   crc=1 freq_offset=30   c=22   m=24   f=6   
len=22  num=225 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=226 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=227 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=229 rssi=-39  lqi=0   crc=1 freq_offset=-21  c=22   m=24   f=1   
len=22  num=230 rssi=-39  lqi=0   crc=1 freq_offset=-11  c=22   m=24   f=2   
len=22  num=231 rssi=-39  lqi=0   crc=1 freq_offset=-5   c=22   m=24   f=3   
len=22  num=232 rssi=-39  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=233 rssi=-39  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=5   
len=22  num=234 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
len=22  num=235 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=236 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=237 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=239 rssi=-39  lqi=0   crc=1 freq_offset=-18  c=22   m=24   f=1   
len=22  num=240 rssi=-39  lqi=0   crc=1 freq_offset=-8   c=22   m=24   f=2   
len=22  num=241 rssi=-39  lqi=0   crc=1 freq_offset=-3   c=22   m=24   f=3   
len=22  num=242 rssi=-39  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=243 rssi=-39  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=5   
len=22  num=244 rssi=-39  lqi=0   crc=1 freq_offset=31   c=22   m=24   f=6   
len=22  num=245 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=246 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=247 rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=249 rssi=-39  lqi=0   crc=1 freq_offset=-24  c=22   m=24   f=1   
len=22  num=250 rssi=-39  lqi=0   crc=1 freq_offset=-15  c=22   m=24   f=2   
len=22  num=251 rssi=-39  lqi=0   crc=1 freq_offset=-8   c=22   m=24   f=3   
len=22  num=252 rssi=-39  lqi=0   crc=1 freq_offset=7    c=22   m=24   f=4   
len=253 num=217 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=5    f=22  
len=22  num=254 rssi=-39  lqi=0   crc=1 freq_offset=27   c=22   m=24   f=6   
len=22  num=255 rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=1   rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
frameCounter=130, PDR=50%
len=22  num=3   rssi=-39  lqi=0   crc=1 freq_offset=-19  c=22   m=24   f=1   
len=22  num=4   rssi=-39  lqi=0   crc=1 freq_offset=-13  c=22   m=24   f=2   
len=22  num=5   rssi=-39  lqi=0   crc=1 freq_offset=-4   c=22   m=24   f=3   
len=22  num=6   rssi=-39  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
len=7   num=217 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=5    f=22  
len=22  num=8   rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=6   
frameCounter=6  , PDR=2%
len=22  num=9   rssi=-39  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=7   
len=22  num=10  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=8   
len=22  num=11  rssi=-38  lqi=0   crc=1 freq_offset=32   c=22   m=24   f=9   
len=22  num=13  rssi=-39  lqi=0   crc=1 freq_offset=-23  c=22   m=24   f=1   
len=22  num=14  rssi=-38  lqi=0   crc=1 freq_offset=-12  c=22   m=24   f=2   
len=22  num=15  rssi=-38  lqi=0   crc=1 freq_offset=1    c=22   m=24   f=3   
len=22  num=16  rssi=-38  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=18  num=1   rssi=-38  lqi=0   crc=1 freq_offset=20   c=24   m=5    f=22  
frameCounter=8  , PDR=3%
